MagnetLoss,MagnetLoss
X,Y
2.5000000000000018,11.690816326530681
3.0000000000000018,11.690816326530681
3.5000000000000018,11.669005171633117
3.9999999999999982,11.669005031491281
4.500000000000002,11.811918756329884
5.000000000000002,12.217411819601725
5.500000000000002,12.70141887070101
5.999999999999998,13.34300572020704
6.500000000000002,13.941576092292085
7.000000000000002,14.232172219522205
7.500000000000002,14.282469494218748
7.999999999999998,14.080576086779926
8.500000000000002,13.739216234019489
9.000000000000002,13.22308435141758
9.500000000000002,12.849695162650184
9.999999999999998,12.519439612067458
10.500000000000002,12.169656360505556
11.000000000000002,11.927094717108982
11.500000000000002,11.782692524123473
11.999999999999998,11.680682373948006
12.500000000000002,11.651004280206116
13.000000000000002,11.603570995123551
13.500000000000002,11.604187910024415
13.999999999999998,11.676401914323087
14.500000000000002,11.783890258774765
14.999999999999998,11.770854331748318
15.499999999999998,11.669005123548143
16,11.6741479882103
16.5,11.824428101794595
17,12.173401505693821
17.5,12.68253555996031
18,13.327811157244948
18.5,13.842846610871282
18.999999999999993,14.266640073886862
19.5,14.316196754619929
20,14.067937637928285
20.499999999999993,13.7611777847213
21,13.268633724391854
21.5,12.812989727556904
22,12.507437619168002
22.5,12.197099683601518
22.999999999999993,11.92711280681443
23.5,11.736733922810783
24,11.658099067762631
24.499999999999993,11.646959378485043
25,11.647194264264792
25.5,11.658099092968989
26,11.672764793205365
26.5,11.745344286062824
26.999999999999993,11.756250996405639
27.5,11.665046830658042
28,11.63980011007382
28.499999999999993,11.868777062212356
29,12.177621686290749
29.5,12.688352568523914
30,13.312052938044586
30.5,13.79711116257999
30.999999999999993,14.201922646073278
31.5,14.320699563267809
32,14.11617772767039
32.49999999999999,13.683722480236316
33,13.30467220906076
33.5,12.883089908039857
34,12.487863273273689
34.5,12.211572653421637
34.99999999999999,11.959545288875532
35.5,11.767570103193592
36,11.660910344671041
36.49999999999999,11.620757213068469
37,11.614476771831516
37.5,11.656234720321255
37.99999999999999,11.723534171432032
38.5,11.745344387683367
38.99999999999999,11.69081640199604
39.5,11.68887295617294
40,11.663703577601602
40.5,11.76726578653769
40.99999999999999,12.15167037970268
41.49999999999999,12.656792023720282
41.99999999999999,13.304429569418147
42.5,13.910435595785126
43,14.24785630689306
43.5,14.284100266526385
43.99999999999999,14.1400298766532
44.49999999999999,13.805525683541626
45,13.2613375273484
45.5,12.869528884166401
46,12.507979018800874
46.49999999999999,12.174406782017032
46.99999999999999,11.919055116478404
47.5,11.752219206240873
48,11.689884342639505
48.5,11.647193744349984
48.99999999999999,11.603571059429184
49.49999999999999,11.614477203086137
49.99999999999999,11.691127269987948
50.49999999999999,11.797403616064113
50.99999999999999,11.746249032182572
51.49999999999999,11.658099489946386
51.99999999999999,11.658099051811124
52.49999999999999,11.821596802896103
52.99999999999998,12.113312961775662
53.49999999999999,12.674641668343426
53.99999999999999,13.271318259089634
54.49999999999999,13.849147061911665
54.99999999999999,14.236176536717064
55.49999999999998,14.297442399588682
55.99999999999999,14.070671969669625
56.49999999999999,13.79541347998886
56.99999999999999,13.292971049138664
57.49999999999999,12.86298552485821
57.99999999999999,12.49773135275348
58.49999999999998,12.201063298028568
58.99999999999999,11.940611802430466
59.49999999999999,11.75098588604736
59.99999999999999,11.658099903054422
60.49999999999999,11.638557786562771
60.99999999999998,11.647193955321429
61.49999999999999,11.66598521326823
61.99999999999999,11.673405745252195
62.49999999999999,11.747770689176994
62.99999999999999,11.776962891439387
63.49999999999998,11.670856578228296
63.99999999999999,11.653517743148011
64.5,11.813442316321577
65,12.152863312587673
65.5,12.67368127120295
66,13.281305033141503
66.49999999999999,13.812793121229868
67,14.181593852463863
67.5,14.329974054852656
68,14.158492611318387
68.5,13.739472327162174
68.99999999999999,13.331615778454491
69.5,12.874570007290105
70,12.518324292616763
70.5,12.204487101157689
71,11.953304621335617
71.49999999999999,11.7946102779231
71.99999999999999,11.670238240259426
72.5,11.63988057944733
