EMFa,EMFa,EMFb,EMFb,EMFc,EMFc
X,Y,X,Y,X,Y
40.01690881763527,-159.4094967532468,38.78126445198089,9.76476648351644,37.70378256513027,148.92190398886822
41.366232464929865,-150.06536989795921,39.58855210420842,-3.294005102040842,39.11735971943888,158.93523886827455
42.535646292585184,-139.0507015306123,40.55847409103923,-16.900054664723086,40.53093687374749,165.13160946196658
43.73372706952367,-126.80705455259027,41.244864729458925,-30.255102040816382,41.94451402805612,169.14685760667902
44.45754008016033,-114.95535714285717,41.932831572235386,-42.818587662337734,43.35809118236473,170.83227040816325
45.32853206412827,-105.53411989795927,42.59873155401712,-55.013044990723586,44.77166833667336,171.12969619666046
46.44225951903809,-89.11078717201167,43.35809118236473,-67.54623724489795,46.18524549098197,171.08012523191093
47.22498405902715,-75.58499536178113,44.129133266533074,-80.63297193877554,47.598822645290596,171.0305542671614
48.03376946200093,-62.29616365777076,44.953719939879775,-93.67426658163271,49.01239979959921,169.5434253246753
48.767068227363836,-49.609809833024144,45.90253006012024,-105.84311224489801,50.42597695390782,165.8256029684601
49.5147453998907,-36.969213821892424,46.75858447664561,-118.04062009419152,51.83955410821645,160.27365491651204
50.18064538167245,-23.53548237476815,47.72732965931864,-129.81563079777368,53.25313126252506,150.45860389610385
50.96966047479576,-10.872007456828896,48.94814629258518,-141.88616071428578,54.538201402805626,137.9336734693877
51.89309869739479,2.431441326530603,50.168962925851716,-153.11398423005573,55.55019413827657,125.36949936224488
52.62227864820551,14.782873376623343,51.58254008016033,-161.8384740259741,56.255522408453274,114.51965445269016
53.38163827655312,28.241390306122412,52.99611723446894,-167.19213821892396,57.33965430861724,101.85427295918365
54.15268036072145,42.05516581632648,54.40969438877757,-170.01768320964754,58.12568887775551,88.81297831632648
54.97314821951596,55.90389521193089,55.82327154308618,-171.80223794063085,58.90743987975952,76.63504464285711
55.706446984878866,68.61694109461965,57.23684869739479,-172.1492346938776,59.66679950810713,64.6016929499072
56.46580661322646,81.13360969387753,58.65042585170342,-172.1492346938776,60.33269948988888,52.65509044526897
57.044088176352716,91.94834183673464,60.06400300601203,-171.05867346938783,61.07920841683368,40.183035714285666
58.42306728842301,109.67695251177392,61.477580160320656,-168.82798005565866,61.67747995991985,28.211096938775484
59.38192731617082,121.84090463108316,62.89115731462927,-164.56487708719857,62.312875751503014,17.717474489795876
60.39111176899253,135.28988868274578,64.30473446893788,-157.4762291280149,63.01966432865733,5.265248144712416
61.67034068136273,148.20312499999997,65.65405811623248,-146.90274234693885,63.906362725450904,-6.8201530612245165
63.01966432865733,158.34038729128014,67.03550851703409,-134.2976721938776,64.61315130260522,-19.25255102040819
64.43324148296594,164.83418367346934,67.99931112224449,-122.52869897959187,65.33279058116233,-31.60315688775512
65.84681863727455,169.04771567717995,68.86673346693388,-109.64644451530614,66.10383266533067,-45.59456168831173
67.26039579158318,170.53484461966605,70.34456412825652,-90.15266262755108,66.874874749499,-59.82142857142861
68.67397294589179,171.87326066790348,71.24411322645291,-76.27072704081633,67.64591683366734,-72.90816326530614
70.0875501002004,171.42712198515767,71.95090180360722,-64.67442602040819,68.41695891783569,-85.35047541743978
71.50112725450903,171.22883812615953,72.56773547094188,-53.11447704081638,69.28146064856988,-98.38763914656778
72.5934368737475,170.19610969387753,73.10746492985973,-45.64413265306126,70.17322144288578,-109.62372448979596
,,33.567134268537075,101.0204081632653,71.19592309619239,-121.77893813775512
,,,,72.20791583166334,-134.18407206632656
,,,,72.97895791583167,-140.93191964285717
