MagnetLoss,MagnetLoss
X,Y
2.7296044499381953,30.26226229128015
3.8921508034610657,30.59438775510204
5.0546971569839325,31.025655148423006
6.11816285537701,32.17910953443878
6.841751882233959,33.52403177179963
7.3903584672435105,34.749426020408166
8.436650185414093,35.02107490723562
9.440667490729298,33.81154336734694
10.4446847960445,32.67636827458256
11.60723114956737,31.977417671614102
12.769777503090237,31.33299512987013
13.932323856613104,30.470460343228204
15.094870210135971,30.3961038961039
16.257416563658843,30.634044526901672
17.446384425216316,31.294164540816325
18.33590852904821,32.60283801020408
18.86786155747837,33.849713010204084
19.745055624227447,35.115259740259745
20.74907292954265,34.779416454081634
21.36205191594562,33.69703443877551
22.492892459826955,32.67636827458256
23.655438813349818,31.952632189239335
24.81798516687269,31.328038033395174
25.98053152039556,30.430803571428573
27.143077873918422,30.37131841372913
28.305624227441292,30.748057745825605
29.494592088998772,31.29870854591837
30.3949557858705,32.62870388540031
30.979480840543886,34.04601403061225
31.793263288009896,35.21935876623377
32.85012360939432,34.65975765306123
33.48423980222498,33.448022959183675
34.64678615574784,32.50286989795919
35.80933250927071,31.927846706864564
36.97187886279358,31.13471127087199
38.134425216316444,30.361404220779225
39.296971569839314,30.524988404452692
40.459517923362185,30.708400974025974
41.60284863467807,31.461879638218925
42.30902348578493,32.630102040816325
42.94313967861558,33.806999362244895
43.63009888751546,35.07560296846012
44.686959208899886,34.73246173469388
45.555933250927076,33.526785714285715
46.58930778739185,32.49791280148423
47.751854140914716,31.927846706864564
48.91440049443759,31.214024814471244
50.07694684796045,30.40106099257885
51.23949320148332,30.470460343228204
52.40203955500619,30.65883000927644
53.545370266322074,31.362737708719852
54.30438813349816,32.625558035714285
54.885661310259586,33.936957908163265
55.78399258343635,35.15491651205937
56.782138442521635,34.641581632653065
57.39042027194068,33.65886479591837
58.53182941903585,32.62184021335807
59.69437577255872,31.903061224489797
60.85692212608159,31.24872448979592
62.01946847960446,30.406018089053806
63.18201483312733,30.44071776437848
64.34456118665018,30.76788613172542
65.48789189796607,31.28838126159555
66.33498145859086,32.5710299744898
66.91273176761433,33.97512755102041
67.72651421508034,35.214401669758814
68.73053152039556,34.779416454081634
69.58821431967291,33.38790227629514
70.79140914709518,32.37398538961039
71.95395550061805,31.84853316326531
72.85228677379482,31.294164540816325
