Torque,Torque
X,Y
2.7449546952224075,45.67594793599258
3.9070222405271835,45.794918251391465
5.069089785831963,45.50492810760668
6.231157331136739,45.25955183209648
7.3932248764415185,45.71312615955473
8.555292421746294,46.72437384044527
9.717359967051074,47.20025510204081
10.87942751235585,46.679759972170686
12.041495057660626,45.802353896103895
13.203562602965405,45.32647263450835
14.365630148270181,45.54954197588126
15.52769769357496,45.794918251391465
16.689765238879737,45.62389842300557
17.851832784184513,45.28185876623377
19.013900329489292,45.4603142393321
20.175967874794072,46.41207676252319
21.33803542009885,47.17794816790353
22.500102965403624,46.925136247680896
23.662170510708403,46.055165816326536
24.824238056013183,45.37852214749536
25.986305601317955,45.40082908163265
27.148373146622735,45.780046961966605
28.310440691927514,45.757740027829314
29.472508237232294,45.35621521335807
30.634575782537066,45.31160134508349
31.796643327841846,46.02542323747681
32.95871087314663,47.01436398423006
34.12077841845141,47.11846301020408
35.28284596375617,46.37489853896104
36.44491350906095,45.5346706864564
37.60698105436573,45.31160134508349
38.76904859967051,45.66107664656772
39.93111614497529,45.787482606679035
41.09318369028007,45.50492810760668
42.25525123558485,45.25211618738405
43.417318780889616,45.787482606679035
44.579386326194395,46.768987708719855
45.741453871499175,47.19281945732839
46.903521416803954,46.620274814471244
48.065588962108734,45.742868738404454
49.22765650741351,45.32647263450835
50.38972405271829,45.5346706864564
51.55179159802307,45.802353896103895
52.71385914332785,45.60902713358071
53.87592668863262,45.28185876623377
55.0379942339374,45.51979939703154
56.200061779242176,46.44925498608534
57.362129324546956,47.17794816790353
58.524196869851735,46.85821544526902
59.686264415156515,45.99568065862709
60.848331960461294,45.3636508580705
62.01039950576606,45.41570037105751
63.17246705107084,45.780046961966605
64.33453459637562,45.72799744897959
65.4966021416804,45.34134392393321
66.65866968698518,45.34134392393321
67.82073723228996,46.09234403988869
68.98280477759474,47.04410656307978
70.14487232289952,47.08128478664193
71.30693986820428,46.30797773654916
72.41618616144976,45.54805484693878
