EMFa,EMFa,EMFb,EMFb,EMFc,EMFc
X,Y,X,Y,X,Y
16.602631578947378,-23.389668367347042,17.51691729323309,229.2570153061224,21.631203007518803,-137.10339604591843
17.066917293233086,-34.38616071428578,18.416917293233087,231.00970298833818,22.379254955570755,-122.15155380333954
17.46181525241676,-45.26061406705543,19.316917293233086,233.34661989795916,23.03120300751881,-107.81728316326536
18.016917293233096,-58.37850765306126,20.21691729323309,233.81400327988337,23.504672395273904,-96.27551020408168
18.54548872180452,-72.3513233418368,21.11691729323309,233.4634657434402,24.009774436090236,-84.0066964285715
19.074060150375946,-83.91581632653072,22.01691729323309,233.6971574344023,24.574060150375953,-70.73820153061234
19.688345864661667,-97.45695153061234,22.916917293233087,234.04769497084547,25.11691729323309,-57.7423469387756
20.21691729323309,-110.07792570153066,23.816917293233093,233.34661989795916,25.731203007518804,-43.474170918367406
20.731203007518804,-121.22209821428578,24.71691729323309,231.00970298833818,26.27406015037594,-28.7879464285715
21.413533834586485,-135.0155452806124,25.61691729323309,229.37386115160348,26.888345864661662,-15.75573979591843
22.290131578947378,-149.33812978316337,26.51691729323309,225.51794825072884,27.455488721804517,-3.7686543367347554
22.902631578947382,-161.43654336734699,27.416917293233087,221.07780612244895,28.16496924128504,9.682426948051898
23.445488721804512,-173.06919642857156,28.316917293233093,214.30074708454808,28.76691729323309,24.981265943877474
24.17048872180452,-183.1796077806123,29.21691729323309,205.77100036443144,29.30263157894738,38.86320153061217
25.01691729323309,-195.4257015306123,30.011722488038284,193.19413845083486,29.949774436090234,53.076849489795904
25.87406015037595,-205.29268403790104,30.872274436090233,182.63552295918365,30.447529538131047,65.67283163265301
26.77406015037595,-214.28981413994177,31.636397812713607,169.17700602968458,30.95263157894738,77.53268494897952
27.674060150375947,-220.95002733236163,32.288345864661665,157.09821428571425,31.516917293233096,90.02869897959181
28.574060150375946,-225.85755284256572,32.9372180451128,144.91191007653055,32.05977443609024,103.93335459183669
29.474060150375944,-229.12923651603512,34.110902255639104,125.01873405612247,32.67406015037595,115.83864795918362
30.37406015037595,-231.93353680758025,34.74548872180452,109.22712053571422,33.241203007518806,129.14349489795916
31.27406015037595,-232.86830357142867,35.274060150375945,97.11734693877548,33.962371838687645,141.3676948051948
32.17406015037595,-233.68622448979602,35.88834586466166,84.66677295918362,34.74548872180452,154.17187499999994
33.07406015037594,-233.68622448979602,36.36181525241676,72.56673651603495,35.38834586466166,166.44068877551015
33.97406015037595,-233.68622448979602,36.9169172932331,60.31090561224488,36.14691729323309,179.36383928571425
34.87406015037595,-233.68622448979602,37.44548872180452,46.96289062499994,36.899060150375945,192.14385363520404
35.774060150375945,-233.1019952623908,37.904672395273906,34.82552842565593,37.83120300751881,204.13515852769675
36.67406015037595,-232.28407434402345,38.45977443609024,22.14126275510199,38.7312030075188,213.71651785714283
37.57406015037594,-230.06400327988342,38.98834586466167,9.747488839285666,39.631203007518806,220.61042274052474
38.47406015037595,-226.44178206997094,39.51691729323309,-2.214604591836803,40.53120300751881,225.40110240524777
39.37406015037595,-221.76794825072898,40.17406015037595,-14.210778061224573,41.4312030075188,228.9064777696793
40.274060150375945,-214.99088921282805,40.77406015037596,-26.84311224489801,42.33120300751881,230.77601129737607
41.17406015037595,-206.57798833819254,41.24752953813105,-39.955812682215765,43.2312030075188,232.41185313411077
42.05977443609024,-197.15242346938783,41.74344790547799,-52.80885568513128,44.131203007518806,233.4634657434402
42.859774436090234,-185.42889030612253,42.216917293233095,-64.64923469387764,45.03120300751881,232.5286989795918
43.64263157894737,-172.91470025510216,42.83120300751881,-77.37244897959192,45.9312030075188,232.5286989795918
44.36496924128504,-160.1229128014844,43.30467239527391,-89.61529701166188,46.83120300751881,234.04769497084547
44.966917293233095,-148.00900829081638,43.80977443609024,-101.08079559948987,47.731203007518815,232.87923651603495
46.226917293233086,-124.41198979591843,44.31487647690656,-112.1665451895044,48.631203007518806,231.12654883381921
46.87406015037595,-111.90688775510205,44.788345864661665,-124.38775510204084,49.53120300751881,229.60755284256555
47.47406015037595,-97.17522321428578,45.4169172932331,-135.12675382653072,50.43120300751882,226.10217747813408
48.10263157894738,-82.64349489795927,46.00263157894739,-146.53220663265313,51.33120300751881,221.77888119533526
48.645488721804526,-69.37500000000006,46.67925495557077,-157.91700487012997,52.231203007518815,215.35235969387753
49.20977443609024,-56.810825892857224,47.34548872180453,-169.9906329719388,53.131203007518806,206.47207543731776
49.788345864661665,-42.2927295918368,47.9312030075188,-180.4304846938777,54.03120300751881,195.37172011661806
50.302631578947384,-28.52439413265307,48.6169172932331,-189.79113520408168,54.88834586466166,182.18112244897958
50.802631578947384,-17.300701530612287,49.40263157894738,-200.1514668367348,55.44548872180452,171.7980707908163
51.36977443609024,-5.322704081632708,50.302631578947384,-209.9665178571429,55.99834586466166,160.71524234693874
52.07925495557076,8.567080241187341,51.202631578947376,-218.02888119533543,56.716917293233095,149.64604591836732
52.731203007518815,22.504783163265245,52.10263157894738,-223.52063593294463,57.35977443609025,138.46779336734693
53.25977443609024,36.63663903061217,53.00263157894739,-227.72708637026244,57.90263157894738,127.10778061224482
53.71895810955962,48.37964650145767,53.90263157894738,-230.88192419825077,58.51691729323311,115.47512755102036
54.27406015037596,61.537786989795904,54.802631578947384,-232.63461188046654,59.05977443609024,102.38839285714283
54.81691729323309,74.94260204081627,55.70263157894739,-233.1019952623908,59.674060150375965,89.48341836734687
55.43120300751882,88.21109693877548,56.60263157894738,-233.68622448979602,60.20263157894739,76.71476403061217
55.97406015037595,101.2523915816326,57.50263157894739,-233.68622448979602,60.716917293233095,64.24147002551018
56.588345864661676,113.5666454081632,58.40263157894738,-233.68622448979602,61.17610096670248,52.235559402332285
57.10864661654138,127.51339285714289,59.302631578947384,-233.56937864431495,61.731203007518815,40.55357142857139
58.193703007518806,147.66940369897955,60.20263157894739,-232.7514577259476,62.20467239527392,27.931623542273996
59.01581839213419,159.16748430141286,61.10263157894738,-231.4661534256561,62.75977443609024,15.325255102040785
59.805228981544786,174.45631377551018,62.00263157894739,-228.66185313411086,63.302631578947384,1.6932397959183163
60.645488721804526,186.90688775510202,62.90263157894738,-224.22171100583103,63.9169172932331,-8.667091836734755
61.45620300751881,199.0961814413265,63.802631578947384,-218.84680211370278,64.44548872180452,-21.02678571428578
62.38834586466167,210.67852587463554,64.70263157894739,-211.6023596938776,64.9046723952739,-32.47767857142861
63.288345864661665,218.03981413994165,65.626008202324,-202.4565166975882,65.45977443609024,-44.655612244898066
64.18834586466167,223.41472303206996,66.51870300751881,-190.23417570153072,65.93324382384534,-56.54792274052488
65.08834586466168,227.97171100583085,67.27406015037596,-179.43080357142867,66.48834586466167,-69.37500000000006
65.98834586466167,230.30862791545186,67.9169172932331,-167.92538265306132,67.01691729323309,-81.75741390306126
66.88834586466167,232.0613155976676,68.55977443609024,-155.08402423469397,67.53120300751881,-94.0262276785715
67.78834586466166,233.34661989795916,69.13834586466167,-144.84255420918373,67.9903866809882,-106.324252915452
68.68834586466167,233.34661989795916,70.25457963089544,-124.01046498144717,68.54548872180453,-117.26881377551024
69.58834586466168,233.34661989795916,70.97925495557077,-109.28788845083494,69.07406015037596,-129.09458705357144
70.48834586466167,234.04769497084547,71.63120300751882,-94.18526785714295,69.60263157894738,-139.80707908163265
71.38834586466167,233.9308491253644,72.17406015037595,-80.55325255102053,70.27406015037596,-151.34885204081638
72.28834586466166,231.94446975218656,72.69242749731472,-68.81673651603506,70.98834586466167,-161.89094387755108
72.8669172932331,230.8928571428571,73.12406015037595,-61.10491071428578,71.64548872180453,-174.48919802295927
,,,,72.20263157894739,-184.47464923469397
,,,,72.93120300751882,-191.15433673469397
