Torque,Torque
X,Y
2.4174397031539936,69.04081632653062
3.051948051948054,69.24075255102042
3.6864564007421183,69.24075255102042
4.3209647495361825,68.94993622448979
4.955473098330243,68.58641581632654
5.589981447124307,68.2592474489796
6.224489795918371,68.0593112244898
6.8589981447124355,68.18654336734694
7.493506493506496,68.69547193877551
8.12801484230056,69.1498724489796
8.762523191094624,69.40433673469389
9.397031539888685,69.40433673469389
10.03153988868275,69.20440051020408
10.666048237476813,68.80452806122449
11.300556586270877,68.47735969387756
11.935064935064938,68.16836734693878
12.569573283859002,68.07748724489797
13.204081632653066,68.29559948979592
13.838589981447127,68.62276785714286
14.473098330241191,69.02264030612245
15.107606679035255,69.25892857142857
15.74211502782932,69.24075255102042
16.376623376623378,68.96811224489797
17.011131725417442,68.58641581632654
17.645640074211506,68.16836734693878
18.28014842300557,68.0593112244898
18.914656771799635,68.22289540816327
19.5491651205937,68.69547193877551
20.183673469387763,69.18622448979592
20.818181818181827,69.36798469387756
21.45269016697589,69.36798469387756
22.08719851576995,69.16804846938776
22.721706864564013,68.80452806122449
23.356215213358077,68.49553571428572
23.99072356215214,68.11383928571429
24.625231910946205,68.0593112244898
25.25974025974027,68.31377551020408
25.894248608534333,68.67729591836735
26.52875695732839,69.02264030612245
27.163265306122454,69.25892857142857
27.79777365491652,69.24075255102042
28.432282003710583,68.93176020408164
29.066790352504647,68.55006377551021
29.70129870129871,68.18654336734694
30.335807050092775,68.0593112244898
30.970315398886832,68.2592474489796
31.604823747680896,68.75
32.23933209647496,69.22257653061224
32.873840445269025,69.38616071428572
33.50834879406309,69.36798469387756
34.14285714285715,69.1498724489796
34.77736549165122,68.80452806122449
35.411873840445274,68.47735969387756
36.04638218923934,68.11383928571429
36.6808905380334,68.09566326530613
37.31539888682747,68.31377551020408
37.94990723562153,68.75
38.584415584415595,69.11352040816327
39.21892393320966,69.25892857142857
39.853432282003716,69.18622448979592
40.48794063079778,68.87723214285714
41.122448979591844,68.53188775510205
41.75695732838591,68.13201530612245
42.39146567717997,68.0593112244898
43.02597402597404,68.29559948979592
43.6604823747681,68.82270408163265
44.29499072356216,69.25892857142857
44.92949907235622,69.42251275510205
45.564007421150286,69.36798469387756
46.19851576994435,69.16804846938776
46.833024118738415,68.73182397959184
47.46753246753248,68.42283163265307
48.10204081632654,68.09566326530613
48.73654916512061,68.11383928571429
49.371057513914664,68.3501275510204
50.00556586270873,68.75
50.6400742115028,69.0953443877551
51.27458256029686,69.25892857142857
51.909090909090914,69.16804846938776
52.543599257884985,68.85905612244898
53.17810760667904,68.51371173469389
53.81261595547311,68.11383928571429
54.44712430426717,68.0593112244898
55.08163265306124,68.29559948979592
55.7161410018553,68.84088010204081
56.350649350649356,69.29528061224491
56.98515769944343,69.36798469387756
57.619666048237484,69.3498086734694
58.254174397031555,69.13169642857143
58.88868274582561,68.69547193877551
59.52319109461968,68.33195153061224
60.15769944341374,68.11383928571429
60.7922077922078,68.09566326530613
61.42671614100187,68.47735969387756
62.061224489795926,68.76817602040816
62.69573283859,69.13169642857143
63.330241187384054,69.25892857142857
63.964749536178125,69.13169642857143
64.59925788497218,68.76817602040816
65.23376623376623,68.4591836734694
65.8682745825603,68.13201530612245
66.50278293135436,68.09566326530613
67.13729128014843,68.4046556122449
67.77179962894249,68.85905612244898
68.40630797773656,69.31345663265307
69.04081632653062,69.36798469387756
69.67532467532467,69.33163265306123
70.30983302411875,69.07716836734694
70.9443413729128,68.71364795918367
71.57884972170687,68.29559948979592
72.21335807050093,68.16836734693878
72.74211502782931,68.16836734693878
