Rotor,Rotor,Tooth,Tooth,Yoke,Yoke
X,Y,X,Y,X,Y
51.50730460189921,0.8660714285714164,42.319576333089856,35.823102678571416,42.763696128561,25.67633928571427
52.381665449233026,0.9614955357142776,42.95105916727539,37.09542410714285,43.57560262965669,26.089843749999993
53.256026296566844,0.9751275510203925,43.700511322132954,37.715680803571416,44.29828863612648,25.335538903061213
54.13038714390066,1.0705516581632537,44.403122717311916,36.94831194196427,44.731008035062096,24.26883370535713
55.00474799123448,1.1796077806122298,44.83361160388188,35.85945471938774,45.345142439737046,23.624720982142847
55.879108838568314,1.4113520408163112,45.43361943024106,34.98018973214285,46.073776479181895,22.845424107142847
56.75346968590213,1.4386160714285552,46.198685171658155,34.24860491071427,46.82322863403945,22.622767857142847
57.62783053323595,1.4113520408163112,46.94813732651571,33.69196428571427,47.57268078889702,22.638671874999986
58.50219138056977,1.2205038265305888,47.69758948137327,33.67606026785713,48.32213294375457,22.861328124999986
59.37655222790359,1.0841836734693828,48.447041636230836,34.041852678571416,49.07158509861213,23.32254464285713
60.250913075237406,1.0160235969387656,49.1964937910884,34.61439732142856,49.8210372534697,23.78376116071427
61.125273922571225,0.9342315051020194,49.94594594594595,35.02790178571427,50.57048940832725,24.07003348214284
61.99963476990506,0.8660714285714164,50.695398100803516,35.155133928571416,51.31994156318481,23.863281249999986
62.873995617238876,0.8660714285714164,51.44485025566108,34.773437499999986,52.06939371804238,23.481584821428555
63.748356464572694,0.8933354591836604,52.19430241051863,34.31222098214285,52.81884587289994,23.32254464285713
64.62271731190651,0.9614955357142776,52.943754565376196,34.24860491071427,53.58391161431703,23.899065290178555
65.49707815924033,1.0160235969387656,53.708820306793285,34.8251255580357,54.227538349159985,24.902343749999993
66.37143900657415,1.0978156887754977,54.31775018261506,35.75312499999999,54.895452885317766,25.85525948660713
67.24579985390797,1.302295918367335,54.93337159553377,36.936383928571416,55.69174579985392,25.930803571428555
68.12016070124179,1.4386160714285552,55.69174579985392,37.68387276785713,56.432275905248886,24.981106505102026
68.99452154857562,1.4386160714285552,56.441197954711484,37.20675223214285,56.899196493791095,24.07003348214284
69.86888239590944,1.343191964285694,56.82484608160284,36.0775669642857,57.565376186997824,23.4974888392857
70.74324324324326,1.1796077806122298,57.336376917458,34.99609374999999,58.314828341855375,22.893136160714278
71.61760409057707,1.0569196428571246,58.06501095690285,34.4076450892857,59.06428049671294,22.622767857142847
72.4919649379109,1.0023915816326365,58.81446311176042,33.9623325892857,59.813732651570504,22.638671874999986
72.99159970781594,1.0569196428571246,59.56391526661798,33.61244419642856,60.563184806428055,22.924944196428555
,,60.31336742147553,33.89871651785713,61.31263696128562,23.481584821428555
,,61.0628195763331,34.487165178571416,62.062089116143184,23.895089285714278
,,61.81227173119066,34.94838169642856,62.811541271000735,24.02232142857141
,,62.56172388604823,35.02790178571427,63.5609934258583,23.76785714285713
,,63.31117604090578,34.90066964285713,64.31044558071586,23.40206473214284
,,64.06062819576334,34.4076450892857,65.05989773557341,23.417968749999993
,,64.81008035062091,34.23270089285713,65.82184075967861,24.216350446428564
,,65.58629865386622,34.63257334183672,66.51196128560994,25.35428292410713
,,66.1965668371074,35.60426339285713,67.30825420014611,26.1693638392857
,,66.93352812271732,36.84095982142856,68.01086559532507,25.5570591517857
,,67.68298027757488,37.6361607142857,68.51273087759574,24.585778061224474
,,68.42351038296985,36.922751913265294,69.13504382761141,23.83942522321427
,,68.86961285609935,35.98214285714285,69.61906501095692,23.195312499999986
,,69.41088385682981,35.006696428571416,70.30606281957634,22.8295200892857
,,69.95215485756027,34.264508928571416,71.0555149744339,22.622767857142847
,,70.68078889700513,33.91462053571427,71.80496712929147,22.67047991071427
,,71.43024105186268,33.69196428571427,72.55441928414902,22.924944196428555
,,72.17969320672024,33.83510044642856,72.99159970781594,23.09988839285713
,,72.80423666910154,34.216796874999986,,
