EMFa,EMFa,EMFb,EMFb,EMFc,EMFc
X,Y,X,Y,X,Y
15.988345864661657,-5.424107142857167,17.131203007518803,111.2984010568513,20.474060150375944,-76.20266661352042
16.602631578947378,-11.558514030612258,18.0312030075188,112.64212827988337,21.102631578947378,-71.5848214285715
17.131203007518803,-17.670200892857167,18.931203007518807,113.05108873906704,21.645488721804515,-66.13201530612247
17.51691729323309,-22.945790816326564,19.831203007518805,114.04427842565597,22.259774436090236,-60.497448979591866
18.016917293233096,-28.64397321428575,20.731203007518804,114.21954719387753,22.802631578947373,-53.99952168367352
18.54548872180452,-34.74430006377554,21.631203007518803,114.21954719387753,23.416917293233094,-48.04687500000006
19.004672395273904,-40.65962099125366,22.5312030075188,114.21954719387753,23.94548872180452,-41.82807944606415
19.559774436090233,-46.002072704081684,23.431203007518807,114.1027013483965,24.347274436090235,-36.43126195790819
20.10263157894737,-52.50000000000003,24.331203007518805,112.93424289358599,24.900590762620848,-30.669301202623956
20.71691729323309,-59.066087372448976,25.231203007518804,112.35001366618074,25.35977443609023,-24.929249043367378
21.331954887218057,-64.90991709183686,26.131203007518803,110.94786352040815,25.809774436090233,-19.919483418367378
22.27406015037595,-72.77762276785717,27.0312030075188,108.90306122448979,26.19548872180452,-14.943797831632708
22.83656015037595,-78.50306919642861,27.931203007518807,106.33245262390669,26.645488721804522,-9.929163629737644
23.416917293233094,-83.71731505102042,28.831203007518805,102.30127095481048,27.04727443609023,-4.94130660076533
23.988345864661657,-88.69300063775512,29.715131578947375,96.99208785076529,27.659774436090235,-0.2893813775510523
24.81334586466166,-93.73684630102042,30.263856068743298,91.78514486151603,28.1562030075188,5.64054528061223
25.37814178302901,-98.61516034985425,30.92508055853921,88.6887299562682,28.73477443609023,11.826072225765273
26.259774436090236,-102.17895863702626,31.545488721804514,83.13855229591834,29.23298872180452,17.449278539540785
27.159774436090235,-106.268563228863,32.17406015037595,77.1677295918367,29.602631578947378,22.846096027696774
28.059774436090233,-109.01444059766771,32.82977443609023,71.31959502551018,30.052631578947373,27.65624999999997
28.959774436090232,-111.23451166180763,34.19263157894737,59.82780612244895,30.502631578947376,32.54430120262387
29.85977443609023,-112.57823888483966,34.759774436090225,53.148118622448976,30.90441729323309,38.1017817283163
30.759774436090236,-113.45458272594755,35.37406015037595,47.01371173469386,31.51513157894738,44.28730867346937
31.659774436090235,-113.98038903061229,35.90263157894738,40.96450494260202,31.916917293233087,49.48694879737607
32.55977443609024,-113.98038903061229,36.4169172932331,35.034578284438766,32.44548872180452,54.96572066326527
33.45977443609023,-113.98038903061229,36.9312030075188,29.377291932397924,33.05977443609024,60.73660714285714
34.359774436090234,-113.98038903061229,37.381203007518806,23.907445790816297,33.60263157894737,66.32573341836735
35.25977443609024,-113.98038903061229,37.83120300751881,18.062719228316297,34.216917293233095,71.1423788265306
36.15977443609023,-113.68827441690968,38.345488721804514,11.826072225765273,34.759774436090225,75.91358418367345
37.05977443609024,-112.8119305758018,38.859774436090234,6.151745854591809,35.37406015037595,81.04830994897958
37.95977443609023,-111.40978043002917,39.38834586466166,0.07413903061222982,35.94120300751881,86.36933992346937
38.859774436090234,-109.65709274781346,40.00263157894739,-5.287786989795961,36.67406015037595,91.56313775510203
39.75977443609024,-106.79436953352774,40.54548872180452,-11.058673469387799,37.35198222829803,96.2252869897959
40.65977443609023,-103.28899416909627,41.15977443609023,-17.647480867346985,38.216917293233095,101.64401307397958
41.60798872180452,-98.59325175382656,41.63324382384533,-24.476471392128303,39.08477443609023,105.27353714923468
42.472631578947386,-93.12340561224494,42.13834586466166,-30.382055165816382,40.01691729323309,108.66936953352767
43.24548872180452,-87.44339923469391,42.702631578947376,-36.595982142857196,40.9169172932331,110.77259475218658
44.01691729323309,-80.94547193877554,43.24548872180452,-43.09390943877554,41.81691729323309,112.40843658892128
44.77406015037596,-74.00450414540819,43.859774436090234,-49.45551658163268,42.716917293233095,112.93424289358599
45.41278195488724,-67.95200892857139,44.38834586466167,-55.95912388392861,43.61691729323309,113.98585550291543
46.202631578947376,-60.86096938775512,44.9169172932331,-62.178730867346985,44.51691729323309,114.21954719387753
46.92120300751881,-54.02678571428575,45.59691729323309,-67.84964923469391,45.4169172932331,114.21954719387753
47.48834586466167,-47.09263392857147,46.34029391660971,-73.90226403061229,46.31691729323309,114.21954719387753
48.10263157894738,-40.64014668367349,47.049774436090246,-80.44563137755108,47.216917293233095,114.21954719387753
48.645488721804526,-34.00589923469391,47.74727443609024,-86.47779815051024,48.1169172932331,113.22635750728863
49.25977443609024,-27.73517219387756,48.47406015037596,-91.6238839285715,49.01691729323309,112.64212827988337
49.77227443609024,-21.197484853316354,49.27406015037596,-96.92089559037908,49.9169172932331,111.41524690233234
50.23834586466167,-14.296277104591866,50.17406015037595,-101.82842110058317,50.81691729323309,109.60413629737609
50.802631578947384,-8.604910714285722,51.074060150375956,-105.68433400145773,51.716917293233095,107.03352769679299
51.34548872180453,-2.924904336734727,51.97406015037595,-108.83917182944612,52.58477443609024,103.12649473852039
51.95977443609024,2.6642219387754835,52.87406015037595,-110.76712827988342,53.33233082706768,99.8533163265306
52.50263157894737,9.162149234693828,53.77406015037596,-112.40297011661812,53.938439849624075,95.96819196428571
53.1169172932331,15.796396683673436,54.67406015037595,-113.45458272594755,54.42196562835662,92.95360331632652
53.65977443609023,22.975924744897952,55.574060150375956,-113.98038903061229,54.971146616541375,88.50615832270407
54.27406015037596,29.83737244897958,56.47406015037595,-113.98038903061229,55.43120300751882,84.36543367346937
54.81691729323309,36.78970025510202,57.37406015037595,-113.98038903061229,55.97406015037595,78.9580676020408
55.43120300751882,42.787786989795876,58.27406015037596,-113.98038903061229,56.588345864661676,73.9142219387755
55.97406015037595,49.30086096938774,59.17406015037595,-113.98038903061229,57.1169172932331,69.59173708545916
56.588345864661676,55.51100127551018,60.074060150375956,-113.68827441690968,57.645488721804526,65.00797193877551
57.12196562835662,61.96895499271139,60.97406015037595,-112.87035349854233,58.25977443609024,59.237085459183646
58.327631578947376,71.65357940051018,61.87406015037595,-111.6434721209913,58.72406015037595,54.17051977040816
59.058345864661675,77.98565051020405,62.77406015037596,-109.77393859329447,59.11895810955963,49.66221756559764
59.68834586466167,84.36543367346937,63.67406015037595,-107.20332999271142,59.672274436090234,44.33842873086732
60.40263157894738,89.45471938775509,64.57406015037596,-103.75637755102042,60.074060150375956,39.1460914723032
61.216917293233095,95.31648596938774,65.47406015037596,-99.02412080903792,60.52406015037596,34.06329719387753
62.131203007518806,101.42492711370261,66.34834586466167,-94.02311862244903,60.97406015037595,28.542330994897924
63.03120300751881,105.57295462827987,67.24834586466166,-88.21588010204084,61.42406015037595,23.43032525510202
63.93120300751882,108.43567784256558,67.9169172932331,-81.91788903061229,61.80977443609024,18.9317602040816
64.83120300751881,110.71417182944604,68.55977443609024,-75.61989795918373,62.19548872180452,14.705835459183646
65.73120300751881,112.23316782069969,69.13834586466167,-71.14178093112247,62.54263157894739,9.157605229591809
66.6312030075188,112.87581997084547,70.23120300751881,-60.97911352040819,63.07298603651989,3.9754919825072648
67.53120300751881,113.86900965743439,70.85977443609025,-54.635682397959215,63.77098427887904,-1.6277974257885148
68.43120300751882,114.21954719387753,71.40263157894738,-48.274075255102076,64.30084586466167,-7.548429528061263
69.33120300751881,114.21954719387753,72.0169172932331,-41.7761479591837,64.70263157894739,-12.421875
70.23120300751881,114.21954719387753,72.51334586466167,-35.61334103954084,65.08834586466168,-17.29045189504376
71.1312030075188,114.1027013483965,72.99548872180453,-30.756935586734727,65.47451127819551,-21.309948979591866
72.03120300751881,113.28478043002914,,,65.88533834586467,-26.553730867346957
72.73834586466167,112.8904257015306,,,66.37406015037595,-32.24672011661809
,,,,66.82406015037596,-37.641103316326564
,,,,67.20977443609024,-41.93518813775515
,,,,67.59548872180453,-46.22927295918373
,,,,67.98120300751881,-51.06863839285717
,,,,68.43120300751882,-55.754643654336746
,,,,68.94548872180452,-60.91776945153066
,,,,69.45977443609024,-66.23425542091843
,,,,70.10864661654136,-71.40306122448982
,,,,70.64548872180453,-76.35602678571433
,,,,71.24548872180453,-81.3089923469388
,,,,71.77406015037596,-86.42667809311229
,,,,72.4169172932331,-91.23196348852042
,,,,72.99548872180453,-93.73684630102042
