theta,emf a,emf b,emf c
radian,volt,volt,volt
0.3496947978770621,-51.22030477742479,114.15352995399967,-79.63568303483197
0.35095269283345437,-51.989877900322234,114.16912239614086,-79.01637505438882
0.3522105877898467,-52.752343039301145,114.18210214804637,-78.39461484688955
0.353468482746239,-53.50778280081529,114.19266080499384,-77.77053506765068
0.3547263777026313,-54.256306661201364,114.20099940493648,-77.14425807767175
0.3559842726590236,-54.998049179337734,114.20732631791005,-76.51589462024384
0.35724216761541594,-55.733168043868204,114.21185502957275,-75.88554253353007
0.3585000625718082,-56.46184197422117,114.21480184544049,-75.25328551683094
0.35975795752820056,-57.18426849583392,114.21638354340614,-74.61919196816281
0.36101585248459284,-57.90066161095786,114.21681500281763,-73.98331391046712
0.36227374744098517,-58.61124938718228,114.21630683873083,-73.3456860232219
0.36353164239737745,-59.31627148633963,114.21506306994027,-72.70632479546587
0.3647895373537698,-60.01597665676402,114.21327884902642,-72.06522781526249
0.36604743231016207,-60.71062021193909,114.21113828194434,-71.42237320944446
0.3673053272665544,-61.400461518407816,114.20881236362358,-70.77771924610477
0.36856322222294674,-62.085761515417644,114.20645705466764,-70.1312041107412
0.369821117179339,-62.766780288146975,114.2042115225473,-69.48274586525204
0.37107901213573136,-63.443774715509875,114.20219656869777,-68.83224259712802
0.37233690709212364,-64.11699621247386,114.20051326067937,-68.17957276421548
0.373594802048516,-64.78668858556486,114.19924178607363,-67.52459573836298
0.37485269700490825,-65.45308601878301,114.1984405420889,-66.86715254913173
0.3761105919613006,-66.11641120553855,114.19814547198179,-66.20706682656981
0.37736848691769287,-66.776873640445,114.1983696563896,-65.54414593985298
0.3786263818740852,-67.43466808291141,114.19910316456223,-64.8781823264047
0.3798842768304775,-68.0899732024651,114.2003131673085,-64.20895500394562
0.3811421717868698,-68.74295041364536,114.20194431027826,-63.53623125582412
0.3824000667432621,-69.39374290615491,114.20391934302553,-62.859768477955114
0.38365796169965444,-70.04247487376762,114.20613999617639,-62.179316173781395
0.3849158566560467,-70.68925094329165,114.20848809600183,-61.49461808188621
0.38617375161243905,-71.33415580270591,114.21082690280376,-60.805414419240016
0.38743164656883133,-71.97725402544508,114.21300265680118,-60.11144422159862
0.38868954152522367,-72.61859008573617,114.2148463126841,-59.41244776127899
0.38994743648161595,-73.25818855790439,114.21617544171778,-58.708169021446864
0.3912053314380083,-73.89605449069845,114.21679627825921,-57.99835820517639
0.3924632263944006,-74.53217394595096,114.21650588581069,-57.282774256878604
0.3937211213507929,-75.16651468931423,114.21509441631162,-56.56118737326863
0.39497901630718524,-75.79902701940614,114.21234743526796,-55.83338148084291
0.3962369112635775,-76.42964472049003,114.20804828455776,-55.09915665687405
0.39749480621996985,-77.0582861228014,114.20198045433925,-54.35833147120068
0.39875270117636213,-77.68485525383979,114.19392993542617,-53.610745226594005
0.40001059613275447,-78.3092430633702,114.1836875237883,-52.85626007620373
0.40126849108914675,-78.93132870453478,114.17105104947387,-52.09476299753153
0.4025263860455391,-79.5509808533608,114.15582750323186,-51.32616760352782
0.40378428100193137,-80.1680590490621,114.13783503541615,-50.55041577274469
0.4050421759583237,-80.78241503787861,114.1169048033699,-49.76747908200248
0.406300070914716,-81.39389410375097,114.0928826453916,-48.9773600267022
0.4075579658711083,-82.00233636990423,114.06563056154943,-48.18009301574379
0.4088158608275006,-82.60757805637753,114.03502798401652,-47.37574512995876
0.41007375578389293,-83.2094526796936,114.00097282220376,-46.564416635013636
0.4113316507402852,-83.80779218217414,113.96338227075,-45.74624124188068
0.41258954569667755,-84.40242797987766,113.92219337134367,-44.92138611016277
0.41384744065306983,-84.99319191972282,113.87736332236786,-44.090051591793625
0.41510533560946217,-85.57991713805751,113.82886953343888,-43.25247071488343
0.4163632305658545,-86.16243881470425,113.77670942500993,-42.408908409724475
0.4176211255222468,-86.740594818341,113.72089997629867,-41.55966048118084
0.4188790204786391,-87.31422624093011,113.66147702783027,-40.705052333859626
0.4201369154350314,-87.88317782076317,113.59849434782825,-39.84543745855126
0.42139481039142374,-88.44729825552432,113.53202247450209,-38.98119569043855
0.422652705347816,-89.0064404085514,113.46214734892979,-38.11273125148009
0.42391060030420835,-89.56046141318465,113.38896875569553,-37.240470591147066
0.42516849526060063,-90.10922268169561,113.31259859067508,-36.36486004134398
0.42642639021699297,-90.65258982677467,113.2331589773477,-35.48636330283536
0.42768428517338525,-91.19043250489764,113.15078025472494,-34.60545878183137
0.4289421801297776,-91.72262419206882,113.06559886140391,-33.72263679654999
0.43020007508616986,-92.24904190344125,112.97775514136353,-32.83839667455782
0.4314579700425622,-92.76956586912056,112.88739109790978,-31.9532437624873
0.4327158649989545,-93.28407917906426,112.79464812263674,-31.067686370346916
0.4339737599553468,-93.7924674103781,112.69966472639803,-30.182232673056994
0.4352316549117391,-94.2946182504839,112.60257429907972,-29.297387592084227
0.43648954986813143,-94.79042112958584,112.50350292443765,-28.413649680088128
0.43774744482452377,-95.27976687559176,112.40256727541384,-27.5315080313582
0.43900533978091605,-95.76254740416398,112.29987261419654,-26.65143924050365
0.4402632347373084,-96.23865545587711,112.19551091985025,-25.77390443136667
0.44152112969370066,-96.70798439156827,112.08955916463627,-24.899346377477123
0.442779024650093,-97.17042805588427,111.98207775819617,-24.02818673455836
0.4440369196064853,-97.62588071777785,111.87310917660378,-23.16082340464098
0.4452948145628776,-98.07423709530161,111.76267679093921,-22.297628050248996
0.4465527095192699,-98.51539247051004,111.65078390752672,-21.43894377592
0.44781060447566223,-98.94924289863201,111.53741302934617,-20.585082992993758
0.4490684994320545,-99.37568551394374,111.42252534540366,-19.736325482194548
0.45032639438844685,-99.79461893297606,111.30606045207021,-18.892916667028327
0.45158428934483913,-100.20594375386173,111.18793630760277,-18.05506610944749
0.45284218430123147,-100.60956314879392,111.06804941828148,-17.222946237610298
0.45410007925762375,-101.0053835447494,110.94627525187211,-16.39669131389305
0.4553579742140161,-101.39331538586639,110.82246887148074,-15.576396649609206
0.45661586917040836,-101.77327396917131,110.6964657803452,-14.76211807117753
0.4578737641268007,-102.14518034376076,110.56808296573467,-13.953871640751613
0.459131659083193,-102.50896226207671,110.43712012793254,-13.151633632612445
0.4603895540395853,-102.86455517060018,110.3033610782851,-12.35534076491999
0.46164744899597765,-103.21190322614041,110.1665752885317,-11.564890684751624
0.46290534395236993,-103.55096032294185,110.02651957211285,-10.780142702721022
0.46416323890876227,-103.8816911150826,109.88293987689482,-10.000918771880352
0.46542113386515455,-104.20407201810701,109.73557316776576,-9.227004704079565
0.4666790288215469,-104.51809217353835,109.58414937686322,-8.458151615485964
0.46793692377793916,-104.82375435985628,109.4283933987824,-7.694077591566519
0.4691948187343315,-105.12107583370957,109.26802710799942,-6.934469560510421
0.4704527136907238,-105.41008908555973,109.10277137591457,-6.178985362830182
0.4717106086471161,-105.6908424946226,108.93234806537578,-5.42725600371686
0.4729685036035084,-105.96340086887872,108.7564819812696,-4.678888073665414
0.47422639855990073,-106.22784585705647,108.57490275675266,-3.9334663219076713
0.475484293516293,-106.48427622083645,108.38734665592726,-3.190556366319465
0.47674218847268535,-106.7328079570719,108.19355827521625,-2.449707522692009
0.4780000834290776,-106.97357426154238,107.99329212734537,-1.7104557355841388
0.47925797838546996,-107.20672532764277,107.78631409367199,-0.9723265924014552
0.48051587334186224,-107.43242797542567,107.57240273257499,-0.2348384018883325
0.4817737682982546,-107.65086510854317,107.35135043372233,0.502494682144263
0.48303166325464686,-107.86223499884142,107.12296441022094,1.240159511278823
0.4842895582110392,-108.06675040062079,106.8870675229033,1.978640786705511
