Va,Va,Vb,Vb,Vc,Vc
X,Y,X,Y,X,Y
50.986747851002875,96.04940609056118,48.04691977077364,-194.73852040816337,51.59921203438397,50.24826895043731
51.49032951289399,105.09008290816323,48.904369627507165,-194.73852040816337,52.45666189111749,43.140146683673436
52.07557306590259,115.76849489795913,49.76181948424069,-193.37531887755108,53.314111747851015,34.194136639030546
52.60977793696276,127.14744100765301,50.61926934097421,-186.6566827623907,53.96740687679085,27.576929209183618
52.98746418338111,137.57971938775506,51.427722063037265,-179.19802295918373,54.78402578796562,19.576234511661767
53.354942693409754,149.62133290816323,52.07557306590259,-169.0648915816327,55.641475644699156,12.468112244897895
53.71221346704871,161.59667968749994,52.59276504297995,-158.91661352040825,56.49892550143268,5.2626184402332115
54.079691977077374,172.04789142219383,53.178008595988544,-148.76833545918373,57.356375358166204,-1.8455038265306598
54.44717048710602,182.61270328443874,53.71833810888252,-138.4382971938776,57.982449856733524,-10.782047193877588
54.79933739255016,193.68871572066323,54.43696275071633,-128.39604591836746,58.681525136754374,-20.496579313543634
55.38287965616047,202.4832589285714,55.243373925501444,-118.31403459821433,59.41648215681168,-31.402191558441586
56.253939828080235,207.5033026603498,56.13144699140402,-109.7331678206998,60.05121776504299,-42.059948979591866
57.07055873925502,200.28698979591832,56.98889684813754,-102.23555940233246,60.663681948424085,-52.96556122448982
57.96883954154728,195.6239750364431,57.87696991404012,-94.20240752551024,61.206150225133044,-63.57905885568516
58.82628939828081,194.35814504373172,58.67317335243554,-86.96039939413271,61.643624641833824,-73.32838408801024
59.68373925501433,193.96865889212822,59.561246418338115,-79.45061953352774,62.13359598853869,-83.46719547193885
60.541189111747855,195.03974580903787,60.41869627507164,-73.70569879737616,62.637177650429805,-93.63440688775512
61.39863896848138,194.65025965743436,60.96991404011462,-72.39118303571433,63.258302943474874,-104.70525568181819
62.2560888252149,189.5869396865889,62.13359598853869,-61.14477040816331,63.94871711383175,-115.61086792671614
62.95021489971347,181.0507015306122,62.99104584527221,-55.49722120991254,64.5698424068768,-128.21933460884355
63.63850798198938,174.49435131195332,63.894430515759325,-49.13155691964289,64.92030802292264,-140.4660594706633
63.98630014326649,166.7654854910714,64.70594555873926,-41.37834821428578,65.2877865329513,-151.17287149234699
64.5698424068768,157.68694196428567,65.57700573065904,-33.502072704081684,65.65866762177652,-163.10719600340144
65.07342406876792,147.3398636798469,66.40859598853869,-25.428890306122526,66.05336676217766,-174.7732979910715
65.57700573065904,137.125318877551,67.2629835243553,-16.84072066326536,66.39022206303726,-184.57130899234699
66.22485673352436,127.52232142857139,68.13574498567337,-8.856254555393605,66.78832378223497,-194.64114887026244
66.99247851002866,119.17649872448973,68.9931948424069,-1.9428753644315293,67.27829512893985,-204.62173150510205
67.89075931232092,111.5923378279883,69.83703438395416,4.440369897959158,68.13574498567337,-207.68893494897964
68.74820916905445,103.99735787172006,70.49985673352437,14.376594387755063,68.9931948424069,-202.52824344023327
69.60565902578797,95.62340561224485,71.16131805157595,23.101084183673436,69.85064469914042,-196.10172193877554
70.4631088825215,87.93105411807576,71.72478510028654,33.870376275510125,70.70809455587394,-194.15429118075804
71.32055873925502,81.01767492711366,72.40072284449077,44.8751304499072,71.56554441260747,-194.54377733236151
72.17800859598854,74.98063957725941,72.91296561604585,54.45471938775506,72.42299426934099,-194.83589194606418
72.85171919770775,71.25617825255097,,,72.97421203438397,-196.10172193877554
