MagnetLoss,MagnetLoss
X,Y
2.5,17.027348820189832
3.0000000000000036,17.063951475573162
3.5000000000000036,16.94678166144051
4.0000000000000036,16.68547184199375
4.5,16.460633449494182
5.0000000000000036,16.273179439353083
5.5000000000000036,16.174504428412693
6.0000000000000036,16.144074240318126
6.5,16.156566479890245
7.0000000000000036,16.086146199889406
7.5000000000000036,16.00426349658484
8.000000000000004,15.93434201728829
8.500000000000004,15.92466061670055
9.000000000000004,15.879103865334567
9.500000000000004,15.776605802672236
10.000000000000004,15.727611071993898
10.500000000000004,15.762314020026686
11.000000000000004,15.91287923727543
11.500000000000004,16.148059135980127
12.000000000000004,16.510616494712824
12.500000000000004,16.82656739730674
13.000000000000004,17.05403107733149
13.5,17.274279449573935
14.000000000000004,17.33221931633255
14.500000000000004,17.29618113237056
15.000000000000007,17.152776920169472
15.500000000000004,16.961831501278905
16.000000000000004,16.715063839650437
16.500000000000007,16.454695956965548
17.000000000000004,16.270179182113193
17.5,16.180872958280396
17.999999999999996,16.11325597360704
18.500000000000004,16.095078800988823
19.000000000000004,16.093272779194187
19.499999999999996,16.047674300219985
20.000000000000004,15.956357861331597
20.500000000000004,15.91936780737721
20.999999999999996,15.885985260277199
21.500000000000004,15.806291353285776
21.999999999999996,15.745218299348348
22.500000000000004,15.730662111604978
23.000000000000004,15.899488455553236
23.499999999999996,16.157405798158248
24.000000000000004,16.50302250915085
24.500000000000004,16.790836473403452
24.999999999999996,17.10841139159047
25.500000000000004,17.304174344563627
26.000000000000004,17.39346489408092
26.500000000000004,17.29248004286855
27.000000000000004,17.13938914082411
27.499999999999996,16.91709497423223
28.000000000000004,16.70363839677215
28.500000000000004,16.449922988628654
28.999999999999996,16.28667649422068
29.500000000000004,16.181396854965616
30.000000000000004,16.144074582328702
30.500000000000004,16.09507869459058
31.000000000000004,16.082830365701838
31.500000000000004,16.044533232303465
32,15.970315414859861
32.5,15.912771430453796
33,15.867328191911803
33.5,15.776606447757722
34,15.77630669130966
34.5,15.761905011385046
35,15.886461998796214
35.5,16.145547806457756
36,16.484119104978443
36.5,16.81567170922267
37,17.098934443219346
37.5,17.262565458644993
38,17.35671782553942
38.5,17.319970251425126
39,17.18164799588588
39.5,16.977869287563575
40,16.6944624398143
40.500000000000014,16.413165490967284
41,16.271454482892054
41.5,16.157224115234417
42.000000000000014,16.095078498886686
42.5,16.095078800988823
43,16.070580639492523
43.500000000000014,16.03497118458387
44,15.952690330850913
44.5,15.944326065282574
45,15.909726537385023
45.5,15.756357247301356
46,15.654115939883242
46.5,15.757351601607354
47,15.886659877939024
47.5,16.18595678270097
48,16.49355073087622
48.500000000000014,16.811819736240945
49,17.084247755050516
49.5,17.298897651352583
50.000000000000014,17.36896665687946
50.5,17.30572526806762
51.000000000000014,17.15241301330257
51.500000000000014,16.968480903278518
52,16.72085658428199
52.500000000000014,16.4874366674051
53.000000000000014,16.284915866766287
53.5,16.164747381903208
54.000000000000014,16.095078801060698
54.500000000000014,16.095078800988823
55,16.087056377100538
55.5,16.050065258858062
56.000000000000014,15.959544752662815
56.500000000000014,15.900902128115735
57,15.89909705774156
57.500000000000014,15.828959496086476
58.000000000000014,15.75208321765843
58.5,15.743476072943722
59.000000000000014,15.903495491712238
59.500000000000014,16.13088554988399
60,16.471144061563663
60.500000000000014,16.82622540520031
61.000000000000014,17.092267912785
61.5,17.30865175830047
62.000000000000014,17.368966474361674
62.500000000000014,17.325233924342054
63,17.184925435637812
63.500000000000014,16.97633977033989
64.00000000000001,16.69655565605572
64.50000000000001,16.45757285610708
65,16.237977854561137
65.50000000000001,16.168572664440994
66.00000000000001,16.14861006331463
66.5,16.095078800951526
67.00000000000001,16.070580964179946
67.50000000000001,16.0475838273787
68,15.975557316503217
68.50000000000001,15.92359436504908
69.00000000000001,15.861619845536435
69.5,15.776606687784135
70.00000000000001,15.758424990336087
70.50000000000001,15.75431419839845
71,15.885412336395948
71.50000000000001,16.174693230909106
72.00000000000001,16.46907268113016
72.50000000000001,16.78826659846198
73.00000000000001,16.998794324226722
