theta,emf a,emf b,emf c
radian,volt,volt,volt
0.828952776262532,-95.06978082333426,-171.36462159179166,233.85984208556394
0.8302106712189243,-93.41532949597094,-172.57685490194493,233.80840472652173
0.8314685661753166,-91.7455242567099,-173.7802751835279,233.74825727577877
0.832726461131709,-90.06052375115479,-174.97491750558018,233.67923202905985
0.8339843560881013,-88.3606028555099,-176.16080078178538,233.6012067378019
0.8352422510444936,-86.64615297273645,-177.33792173365975,233.51410228155694
0.8365001460008858,-84.91768079088232,-178.5062492493622,233.4178798546181
0.8377580409572782,-83.17580552109908,-179.66571926938377,233.31253774821656
0.8390159359136705,-81.42125465716664,-180.81623031925366,233.1981078141995
0.8402738308700628,-79.65485832172898,-181.95763979589822,233.07465169867928
0.8415317258264551,-77.87754228647913,-183.0897610986863,232.94225693472382
0.8427896207828475,-76.0903197738256,-184.21236167882788,232.80103298175538
0.8440475157392398,-74.29428216577887,-185.32516206200944,232.65110729601068
0.845305410695632,-72.490588761599,-186.42783587934935,232.49262151128653
0.8465633056520243,-70.68045573888246,-187.5200109213214,232.32572780241335
0.8478212006084167,-68.86514448301918,-188.60127120866656,232.15058549562934
0.849079095564809,-67.04594945720005,-189.67116005387726,231.96735798049886
0.8503369905212013,-65.22418578925837,-190.72918406702058,231.77620996745532
0.8515948854775937,-63.40117675261947,-191.7748180408525,231.5773051237274
0.8528527804339859,-61.5782413164774,-192.80751063272942,231.37080410859207
0.8541106753903782,-59.7566819351647,-193.82669074509596,231.15686301687853
0.8553685703467705,-57.93777273864824,-194.83177449260106,230.93563222771627
0.8566264653031629,-56.12274827537113,-195.82217263244726,230.70725564395323
0.8578843602595552,-54.3127929455607,-196.79729832560966,230.4718702967495
0.8591422552159474,-52.50903124787025,-197.75657509022997,230.22960627983014
0.8604001501723397,-50.712518945224986,-198.69944480490844,229.98058696899898
0.8616580451287321,-48.92423523729152,-199.62537561883144,229.72492947497344
0.8629159400851244,-47.145076007545725,-200.5338696276657,229.46274527158832
0.8641738350415167,-45.37584819280811,-201.4244701788787,229.19414093706075
0.865431729997909,-43.617265302823746,-202.2967686774698,228.9192189434213
0.8666896249543014,-41.8699440973273,-203.15041077286187,228.63807842845242
