Rotor,Rotor,Tooth,Tooth,Yoke,Yoke
X,Y,X,Y,X,Y
52.47428662691653,1.5121231979030085,44.89107751277684,63.758600917431195,45.17328577512777,38.4444626474443
53.36642887563885,1.6055045871559628,45.557287633575974,62.14423477898248,45.846944207836465,36.98537844036697
54.25857112436116,1.6755406290956785,46.247497870528115,61.06610419397116,46.67536201022147,36.05934633027523
55.150713373083484,1.7689220183486327,46.42046422487224,60.35407110091742,47.44005536626917,35.51462155963303
56.04285562180579,1.7689220183486327,47.18515758091994,60.19065366972477,48.20474872231687,35.43291284403669
56.934997870528115,1.7689220183486327,47.94985093696764,60.10894495412843,48.978545570698465,36.156618610747046
57.82714011925044,1.7689220183486327,48.74640651618399,60.70133314220183,49.73413543441227,37.284977064220186
58.719282367972745,1.6755406290956785,49.433720187393526,62.023263433813895,50.498828790459974,37.93864678899082
59.61142461669507,1.48877785058977,50.24393100511073,62.94151376146789,51.263522146507675,37.91141055045871
60.503566865417376,1.2786697247706513,51.00862436115843,62.85980504587155,52.028215502555376,37.44839449541284
61.3957091141397,1.0218709043250271,51.77331771720613,62.12442660550458,52.79290885860308,37.23050458715596
62.28785136286202,1.2086336828309356,52.538011073253834,61.38904816513761,53.55760221465078,37.584575688073386
63.17999361158433,1.2786697247706513,53.302704429301535,61.252866972477065,54.322295570698465,38.29271788990826
64.07213586030664,1.3720511140235772,54.067397785349236,61.552465596330265,55.086988926746166,39.137041284403665
64.96427810902895,1.6055045871559628,54.78657367972743,62.51351572739188,55.85168228279387,39.518348623853214
65.85642035775129,1.6055045871559628,55.59678449744464,63.62241972477064,56.61637563884157,39.16427752293579
66.7485626064736,1.7689220183486327,56.36147785349234,63.976490825688074,57.38106899488927,38.12930045871559
67.6407048551959,1.7689220183486327,57.171688671209544,63.02711336828308,58.14576235093697,36.95814220183486
68.53284710391824,1.7689220183486327,57.89086456558774,61.783973623853214,58.91045570698467,35.9776376146789
69.42498935264055,1.7689220183486327,58.65555792163544,60.762614678899084,59.67514906303237,35.32396788990826
70.31713160136286,1.7455766710353942,59.42025127768314,60.10894495412843,60.43984241908007,35.541857798165125
71.2092738500852,1.6055045871559628,60.184944633730844,60.24512614678899,61.20453577512777,36.52236238532109
72.1014160988075,1.3720511140235772,60.997431324531526,61.04859518348624,61.969229131175474,37.53010321100918
72.7386605621806,1.060779816513758,61.714331345826245,62.424025229357795,62.733922487223175,37.965883027522935
,,62.479024701873946,63.050458715596335,63.498615843270876,37.93864678899082
,,63.24371805792165,62.805332568807344,64.26330919931857,37.55733944954129
,,64.00841141396933,62.097190366972484,65.02800255536627,37.23050458715596
,,64.77310477001703,61.252866972477065,65.79269591141397,37.66628440366972
,,65.53779812606473,61.034977064220186,66.55738926746167,38.56508027522935
,,66.34800894378196,61.71977391874181,67.32208262350937,39.32769495412845
,,67.03532261499149,62.68276949541284,68.08677597955707,39.518348623853214
,,67.83187819420783,63.840309633027516,68.85146933560478,38.9463876146789
,,68.59657155025553,63.840309633027516,69.57064522998297,37.74410222804717
,,69.37036839863714,62.770314547837486,70.38085604770018,36.549598623853214
,,70.11685477001706,61.533011140235914,71.14554940374788,35.75974770642202
,,70.84513415672913,60.38908912188728,71.91024275979558,35.26949541284404
,,71.65534497444634,60.10894495412843,72.67493611584328,35.786983944954116
,,72.42003833049404,60.49025229357798,73.12100724020445,35.75974770642202
,,72.99355834752981,60.98050458715596,,
